Player/Position/Team/Season,Player,Position,Team,Season ,Game Strength State,Player (Original),GP,Season,TOI,TOI%,TOI% QoC,TOI% QoT
ELIAS LINDHOLMFCGY20-21,Elias Lindholm,F,CGY,20-21,Even Strength,ELIAS LINDHOLM,56,20202021,766.1166667,28.26%,29.93%,30.74%
JOHNNY GAUDREAUFCGY20-21,Johnny Gaudreau,F,CGY,20-21,Even Strength,JOHNNY GAUDREAU,56,20202021,801.4,29.56%,29.58%,29.94%
MATTHEW TKACHUKFCGY20-21,Matthew Tkachuk,F,CGY,20-21,Even Strength,MATTHEW TKACHUK,56,20202021,791.4666667,29.19%,29.78%,30.53%
MILAN LUCICFCGY20-21,Milan Lucic,F,CGY,20-21,Even Strength,MILAN LUCIC,56,20202021,661.35,24.39%,28.39%,29.15%
DAVID KAMPFFCHI20-21,David Kampf,F,CHI,20-21,Even Strength,DAVID KAMPF,56,20202021,671.95,23.97%,28.61%,28.54%
DOMINIK KUBALIKFCHI20-21,Dominik Kubalik,F,CHI,20-21,Even Strength,DOMINIK KUBALIK,56,20202021,705.4166667,25.16%,28.51%,28.72%
PATRICK KANEFCHI20-21,Patrick Kane,F,CHI,20-21,Even Strength,PATRICK KANE,56,20202021,986.1833333,35.18%,29.29%,29.79%
MATTIAS JANMARKFCHI/VGK20-21,Mattias Janmark,F,CHI/VGK,20-21,Even Strength,MATTIAS JANMARK,56,20202021,751.7666667,26.74%,28.67%,29.18%
NAZEM KADRIFCOL20-21,Nazem Kadri,F,COL,20-21,Even Strength,NAZEM KADRI,56,20202021,727.55,26.92%,28.45%,29.70%
JOE PAVELSKIFDAL20-21,Joe Pavelski,F,DAL,20-21,Even Strength,JOE PAVELSKI,56,20202021,821.1333333,28.68%,28.80%,30.21%
ANTHONY MANTHAFDET/WSH20-21,Anthony Mantha,F,DET/WSH,20-21,Even Strength,ANTHONY MANTHA,56,20202021,839.7333333,30.22%,28.85%,29.68%
CONNOR MCDAVIDFEDM20-21,Connor Mcdavid,F,EDM,20-21,Even Strength,CONNOR MCDAVID,56,20202021,958.5166667,34.44%,29.89%,32.09%
LEON DRAISAITLFEDM20-21,Leon Draisaitl,F,EDM,20-21,Even Strength,LEON DRAISAITL,56,20202021,929.6833333,33.40%,29.72%,31.60%
ALEX WENNBERGFFLA20-21,Alex Wennberg,F,FLA,20-21,Even Strength,ALEX WENNBERG,56,20202021,745.5666667,27.14%,28.70%,29.06%
FRANK VATRANOFFLA20-21,Frank Vatrano,F,FLA,20-21,Even Strength,FRANK VATRANO,56,20202021,707.15,25.74%,28.29%,28.26%
ADRIAN KEMPEFL.A20-21,Adrian Kempe,F,L.A,20-21,Even Strength,ADRIAN KEMPE,56,20202021,685.1166667,24.79%,28.71%,29.54%
ANZE KOPITARFL.A20-21,Anze Kopitar,F,L.A,20-21,Even Strength,ANZE KOPITAR,56,20202021,841.4166667,30.44%,29.78%,31.33%
TREVOR MOOREFL.A20-21,Trevor Moore,F,L.A,20-21,Even Strength,TREVOR MOORE,56,20202021,684.9833333,24.78%,28.08%,28.33%
JOEL ERIKSSON EKFMIN20-21,Joel Eriksson Ek,F,MIN,20-21,Even Strength,JOEL ERIKSSON EK,56,20202021,770.2,27.85%,29.44%,30.30%
JORDAN GREENWAYFMIN20-21,Jordan Greenway,F,MIN,20-21,Even Strength,JORDAN GREENWAY,56,20202021,774.2,28.00%,29.40%,30.09%
JESPERI KOTKANIEMIFMTL20-21,Jesperi Kotkaniemi,F,MTL,20-21,Even Strength,JESPERI KOTKANIEMI,56,20202021,712.5666667,25.14%,28.75%,29.04%
NICK SUZUKIFMTL20-21,Nick Suzuki,F,MTL,20-21,Even Strength,NICK SUZUKI,56,20202021,821.6166667,28.98%,29.27%,29.77%
JACK HUGHESFN.J20-21,Jack Hughes,F,N.J,20-21,Even Strength,JACK HUGHES,56,20202021,862.45,30.64%,28.51%,29.35%
BROCK NELSONFNYI20-21,Brock Nelson,F,NYI,20-21,Even Strength,BROCK NELSON,56,20202021,793.5833333,27.53%,28.94%,29.96%
CASEY CIZIKASFNYI20-21,Casey Cizikas,F,NYI,20-21,Even Strength,CASEY CIZIKAS,56,20202021,662.05,22.96%,28.31%,27.77%
ALEXIS LAFRENIÈREFNYR20-21,Alexis LafreniÈre,F,NYR,20-21,Even Strength,ALEXIS LAFRENIÈRE,56,20202021,693.6666667,25.20%,28.32%,29.43%
MIKA ZIBANEJADFNYR20-21,Mika Zibanejad,F,NYR,20-21,Even Strength,MIKA ZIBANEJAD,56,20202021,754.65,27.41%,29.07%,30.42%
RYAN STROMEFNYR20-21,Ryan Strome,F,NYR,20-21,Even Strength,RYAN STROME,56,20202021,767.45,27.88%,28.82%,30.37%
BRADY TKACHUKFOTT20-21,Brady Tkachuk,F,OTT,20-21,Even Strength,BRADY TKACHUK,56,20202021,803.4666667,29.14%,29.56%,31.07%
CONNOR BROWNFOTT20-21,Connor Brown,F,OTT,20-21,Even Strength,CONNOR BROWN,56,20202021,761.7166667,27.62%,29.36%,30.29%
DRAKE BATHERSONFOTT20-21,Drake Batherson,F,OTT,20-21,Even Strength,DRAKE BATHERSON,56,20202021,721.65,26.17%,28.81%,30.25%
JOSH NORRISFOTT20-21,Josh Norris,F,OTT,20-21,Even Strength,JOSH NORRIS,56,20202021,753.5833333,27.33%,29.40%,31.11%
NICK PAULFOTT20-21,Nick Paul,F,OTT,20-21,Even Strength,NICK PAUL,56,20202021,749.2833333,27.17%,29.45%,29.95%
JAMES VAN RIEMSDYKFPHI20-21,James Van Riemsdyk,F,PHI,20-21,Even Strength,JAMES VAN RIEMSDYK,56,20202021,744.6,26.58%,28.57%,29.68%
BRYAN RUSTFPIT20-21,Bryan Rust,F,PIT,20-21,Even Strength,BRYAN RUST,56,20202021,891.1333333,31.35%,28.84%,32.83%
JAKE GUENTZELFPIT20-21,Jake Guentzel,F,PIT,20-21,Even Strength,JAKE GUENTZEL,56,20202021,925.9833333,32.58%,28.91%,32.83%
EVANDER KANEFS.J20-21,Evander Kane,F,S.J,20-21,Even Strength,EVANDER KANE,56,20202021,838.0833333,30.11%,29.69%,31.14%
PATRICK MARLEAUFS.J20-21,Patrick Marleau,F,S.J,20-21,Even Strength,PATRICK MARLEAU,56,20202021,637.5833333,22.91%,27.96%,28.23%
BRAYDEN SCHENNFSTL20-21,Brayden Schenn,F,STL,20-21,Even Strength,BRAYDEN SCHENN,56,20202021,850.6166667,30.08%,29.07%,30.67%
DAVID PERRONFSTL20-21,David Perron,F,STL,20-21,Even Strength,DAVID PERRON,56,20202021,841.1666667,29.75%,29.53%,31.03%
RYAN O'REILLYFSTL20-21,Ryan O'reilly,F,STL,20-21,Even Strength,RYAN O'REILLY,56,20202021,843.9166667,29.85%,29.68%,30.90%
ALEX KILLORNFT.B20-21,Alex Killorn,F,T.B,20-21,Even Strength,ALEX KILLORN,56,20202021,702.3166667,25.89%,28.66%,29.81%
BRAYDEN POINTFT.B20-21,Brayden Point,F,T.B,20-21,Even Strength,BRAYDEN POINT,56,20202021,806.7833333,29.74%,29.02%,30.26%
MATHIEU JOSEPHFT.B20-21,Mathieu Joseph,F,T.B,20-21,Even Strength,MATHIEU JOSEPH,56,20202021,574.2166667,21.17%,27.69%,27.72%
YANNI GOURDEFT.B20-21,Yanni Gourde,F,T.B,20-21,Even Strength,YANNI GOURDE,56,20202021,746.25,27.51%,28.88%,29.68%
ALEX KERFOOTFTOR20-21,Alex Kerfoot,F,TOR,20-21,Even Strength,ALEX KERFOOT,56,20202021,674.3333333,23.99%,28.47%,28.81%
JOHN TAVARESFTOR20-21,John Tavares,F,TOR,20-21,Even Strength,JOHN TAVARES,56,20202021,831.55,29.59%,29.35%,30.21%
BO HORVATFVAN20-21,Bo Horvat,F,VAN,20-21,Even Strength,BO HORVAT,56,20202021,841.6333333,30.81%,29.88%,30.37%
BROCK BOESERFVAN20-21,Brock Boeser,F,VAN,20-21,Even Strength,BROCK BOESER,56,20202021,832.4833333,30.48%,29.56%,31.11%
NILS HOGLANDERFVAN20-21,Nils Hoglander,F,VAN,20-21,Even Strength,NILS HOGLANDER,56,20202021,763.9166667,27.97%,29.48%,31.18%
WILLIAM KARLSSONFVGK20-21,William Karlsson,F,VGK,20-21,Even Strength,WILLIAM KARLSSON,56,20202021,767.1666667,27.43%,29.28%,30.84%
KYLE CONNORFWPG20-21,Kyle Connor,F,WPG,20-21,Even Strength,KYLE CONNOR,56,20202021,838.1333333,29.99%,29.35%,31.38%
MARK SCHEIFELEFWPG20-21,Mark Scheifele,F,WPG,20-21,Even Strength,MARK SCHEIFELE,56,20202021,943.1166667,33.75%,29.76%,31.19%
MASON APPLETONFWPG20-21,Mason Appleton,F,WPG,20-21,Even Strength,MASON APPLETON,56,20202021,716.15,25.63%,28.87%,29.15%
MATHIEU PERREAULTFWPG20-21,Mathieu Perreault,F,WPG,20-21,Even Strength,MATHIEU PERREAULT,56,20202021,555.8,19.89%,28.17%,27.81%
PAUL STASTNYFWPG20-21,Paul Stastny,F,WPG,20-21,Even Strength,PAUL STASTNY,56,20202021,771.8333333,27.62%,29.02%,30.98%
TREVOR LEWISFWPG20-21,Trevor Lewis,F,WPG,20-21,Even Strength,TREVOR LEWIS,56,20202021,447.0833333,16.00%,27.63%,25.92%
CARL HAGELINFWSH20-21,Carl Hagelin,F,WSH,20-21,Even Strength,CARL HAGELIN,56,20202021,625.65,22.43%,28.76%,27.89%
GARNET HATHAWAYFWSH20-21,Garnet Hathaway,F,WSH,20-21,Even Strength,GARNET HATHAWAY,56,20202021,599.8333333,21.50%,28.73%,28.07%
NIC DOWDFWSH20-21,Nic Dowd,F,WSH,20-21,Even Strength,NIC DOWD,56,20202021,653.0333333,23.41%,28.76%,27.71%
