"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"278","Matt Nieto","S.J","L","28","3.2333333333333","0.11547619047619","37.11","37.11","50.00","37.11","18.56","66.67","0","0","-","0","0","-","3.14","0.65","82.95","37.11","0","100.00","0","0","-","0","0","-","49.48","0","100.00","0","0","-","0","53.61","0.00","0","0","-","-","-","-","18.56","0","55.67","111.34","25.00","18.56","0","55.67","25.00"
"213","Austin Watson","OTT","L","34","1.7","0.05","35.29","35.29","50.00","35.29","35.29","50.00","35.29","35.29","50.00","0","0","-","5.86","3.33","63.72","35.29","35.29","50.00","35.29","35.29","50.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","105.88","0","0","211.76","100.00","105.88","0","0","100.00"
"349","Brock McGinn","CAR","L","37","3.4333333333333","0.092792792792793","52.43","34.95","60.00","17.48","34.95","33.33","17.48","34.95","33.33","17.48","0","100.00","3.86","1.28","75.14","0","34.95","0.00","0","17.48","0.00","0","0","-","0","23.3","0.00","0","0","-","50.49","0","100.00","0","0","-","100.00","100.00","2.000","69.9","69.9","17.48","87.38","80.00","87.38","69.9","17.48","83.33"
"607","Ryan Lindgren","NYR","D","51","6.8666666666667","0.13464052287582","26.21","34.95","42.86","26.21","34.95","42.86","26.21","8.74","75.00","0","0","-","1.48","2.05","41.93","8.74","17.48","33.33","8.74","8.74","50.00","0","0","-","0","11.65","0.00","0","0","-","12.62","25.24","33.33","0","0","-","0.00","100.00","1.000","34.95","26.21","8.74","122.33","80.00","52.43","26.21","8.74","85.71"
"369","Danny DeKeyser","DET","D","47","14.033333333333","0.29858156028369","55.58","34.2","61.90","47.03","25.65","64.71","38.48","25.65","60.00","0","4.28","0.00","4.28","3.11","57.97","25.65","12.83","66.67","4.28","0","100.00","0","0","-","28.5","17.1","62.50","0","0","-","43.23","6.18","87.50","0","0","-","0.00","83.33","0.833","12.83","0","0","106.89","100.00","34.2","4.28","0","100.00"
"553","Lawson Crouse","ARI","L","51","14.05","0.27549019607843","42.7","34.16","55.56","34.16","34.16","50.00","29.89","34.16","46.67","17.08","4.27","80.00","2.42","1.49","61.92","8.54","8.54","50.00","0","8.54","0.00","0","4.27","0.00","11.39","0","100.00","5.69","0","100.00","37.01","12.34","75.00","12.34","0","100.00","57.14","87.50","1.446","38.43","12.81","4.27","59.79","90.00","59.79","25.62","4.27","93.33"
"277","Joel Edmundson","MTL","D","55","7.1","0.12909090909091","25.35","33.8","42.86","16.9","25.35","40.00","16.9","25.35","40.00","0","0","-","1.72","1.06","61.82","16.9","16.9","50.00","8.45","8.45","50.00","0","0","-","11.27","11.27","50.00","0","0","-","12.21","12.21","50.00","0","0","-","0.00","100.00","1.000","16.9","25.35","8.45","169.01","66.67","25.35","25.35","16.9","60.00"
"342","Chris Tierney","OTT","C","55","7.1666666666667","0.13030303030303","58.6","33.49","63.64","33.49","33.49","50.00","33.49","25.12","57.14","0","0","-","2.82","1.02","73.53","25.12","16.74","60.00","8.37","8.37","50.00","0","0","-","22.33","11.16","66.67","0","0","-","36.28","24.19","60.00","0","0","-","0.00","100.00","1.000","33.49","8.37","0","209.3","100.00","41.86","16.74","0","100.00"
"770","Grigori Denisenko","FLA","L","7","1.8","0.25714285714286","0","33.33","0.00","0","33.33","0.00","0","33.33","0.00","0","0","-","0","3.72","0.00","0","33.33","0.00","0","33.33","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","100.00","1.00","33.33","0","0","133.33","100.00","33.33","0","0","100.00"
"319","Mark Jankowski","PIT","C","45","7.25","0.16111111111111","57.93","33.1","63.64","49.66","33.1","60.00","41.38","33.1","55.56","0","0","-","3.46","1.41","71.06","24.83","16.55","60.00","16.55","8.28","66.67","0","0","-","11.03","11.03","50.00","0","0","-","47.82","0","100.00","0","0","-","0.00","100.00","1.000","33.1","8.28","8.28","91.03","80.00","33.1","16.55","8.28","80.00"
"343","Jordan Martinook","CAR","L","44","3.6333333333333","0.082575757575758","0","33.03","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","16.51","0.00","0","0","-","0","0","-","0","22.02","0.00","0","0","-","0","23.85","0.00","0","0","-","-","-","-","82.57","82.57","0","132.11","100.00","99.08","82.57","0","100.00"
"609","Julien Gauthier","NYR","R","30","7.3","0.24333333333333","49.32","32.88","60.00","32.88","32.88","50.00","24.66","16.44","60.00","0","8.22","0.00","2.74","2.41","53.20","32.88","8.22","80.00","16.44","8.22","66.67","0","0","-","21.92","0","100.00","0","0","-","23.74","11.87","66.67","0","0","-","0.00","50.00","0.500","16.44","16.44","8.22","90.41","66.67","16.44","16.44","8.22","66.67"
"719","Ian Mitchell","CHI","D","39","5.4833333333333","0.14059829059829","32.83","32.83","50.00","32.83","21.88","60.00","32.83","21.88","60.00","0","0","-","1.86","0.55","77.03","10.94","0","100.00","10.94","0","100.00","0","0","-","0","0","-","0","0","-","15.81","31.61","33.33","0","0","-","0.00","100.00","1.000","10.94","10.94","0","98.48","100.00","10.94","0","10.94","50.00"
"473","Marcus Pettersson","PIT","D","47","12.916666666667","0.27482269503546","65.03","32.52","66.67","55.74","27.87","66.67","55.74","27.87","66.67","4.65","4.65","50.00","3.88","1.59","70.96","23.23","13.94","62.50","18.58","4.65","80.00","4.65","0","100.00","6.19","12.39","33.33","0","6.19","0.00","60.39","6.71","90.00","0","0","-","8.33","83.33","0.917","13.94","9.29","0","83.61","100.00","27.87","13.94","4.65","85.71"
"729","Jan Rutta","T.B","D","35","3.7166666666667","0.10619047619048","64.57","32.29","66.67","64.57","16.14","80.00","64.57","16.14","80.00","16.14","0","100.00","4.52","3.33","57.61","48.43","16.14","75.00","32.29","16.14","66.67","16.14","0","100.00","21.52","0","100.00","0","0","-","23.32","0","100.00","0","0","-","25.00","100.00","1.250","32.29","16.14","0","80.72","100.00","32.29","32.29","0","100.00"
"77","Ian Cole","COL, MIN","D","54","5.5833333333333","0.1033950617284","21.49","32.24","40.00","21.49","32.24","40.00","0","21.49","0.00","0","0","-","0.79","0.81","49.15","10.75","10.75","50.00","0","0","-","0","0","-","14.33","14.33","50.00","0","0","-","15.52","31.04","33.33","0","0","-","-","100.00","1.00","21.49","0","21.49","107.46","50.00","21.49","0","53.73","28.57"
"159","Calvin de Haan","CHI","D","44","9.65","0.21931818181818","55.96","31.09","64.29","43.52","24.87","63.64","37.31","18.65","66.67","6.22","0","100.00","2.65","0.48","84.71","31.09","6.22","83.33","12.44","0","100.00","0","0","-","24.87","8.29","75.00","8.29","0","100.00","17.96","17.96","50.00","0","0","-","16.67","100.00","1.167","12.44","12.44","6.22","111.92","66.67","24.87","18.65","6.22","80.00"
"196","Justin Holl","TOR","D","55","9.7333333333333","0.1769696969697","67.81","30.82","68.75","61.64","24.66","71.43","49.32","24.66","66.67","6.16","0","100.00","9.63","1.09","89.81","43.15","24.66","63.64","18.49","18.49","50.00","6.16","0","100.00","32.88","8.22","80.00","0","0","-","35.62","0","100.00","0","0","-","12.50","100.00","1.125","67.81","30.82","0","117.12","100.00","92.47","36.99","12.33","88.24"
"88","Brendan Smith","NYR","D","48","9.8666666666667","0.20555555555556","30.41","30.41","50.00","24.32","30.41","44.44","6.08","18.24","25.00","0","6.08","0.00","1.18","1.91","38.15","12.16","6.08","66.67","0","6.08","0.00","0","0","-","16.22","0","100.00","0","0","-","26.35","17.57","60.00","0","0","-","0.00","66.67","0.667","24.32","12.16","0","91.22","100.00","36.49","18.24","0","100.00"
"429","Nikita Zadorov","CHI","D","55","3.95","0.071818181818182","30.38","30.38","50.00","30.38","15.19","66.67","30.38","15.19","66.67","15.19","0","100.00","0.49","2","19.55","0","30.38","0.00","0","15.19","0.00","0","0","-","0","20.25","0.00","0","0","-","43.88","0","100.00","21.94","0","100.00","50.00","100.00","1.500","30.38","30.38","0","197.47","100.00","30.38","30.38","15.19","66.67"
"626","Logan Brown","OTT","C","1","3.95","3.95","45.57","30.38","60.00","30.38","30.38","50.00","15.19","30.38","33.33","0","0","-","1.14","0.04","96.76","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","65.82","0","100.00","0","0","-","0.00","100.00","1.000","15.19","15.19","0","30.38","100.00","15.19","15.19","0","100.00"
"437","Kevin Czuczman","PIT","D","2","2","1","30","30","50.00","0","30","0.00","0","30","0.00","0","0","-","0","1","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","43.33","43.33","50.00","0","0","-","-","100.00","1.00","30","0","0","0","100.00","30","0","0","100.00"
"291","Jamie Oleksiak","DAL","D","56","8.1","0.14464285714286","37.04","29.63","55.56","22.22","29.63","42.86","22.22","22.22","50.00","7.41","0","100.00","0.63","2.82","18.23","14.81","22.22","40.00","0","7.41","0.00","0","0","-","19.75","19.75","50.00","9.88","0","100.00","32.1","10.7","75.00","0","0","-","33.33","100.00","1.333","37.04","0","7.41","155.56","83.33","59.26","7.41","7.41","88.89"
"720","Lias Andersson","L.A","C","23","6.15","0.26739130434783","78.05","29.27","72.73","48.78","19.51","71.43","39.02","19.51","66.67","0","0","-","3.9","0.31","92.62","29.27","9.76","75.00","9.76","0","100.00","0","0","-","26.02","13.01","66.67","0","0","-","70.46","14.09","83.33","0","0","-","0.00","100.00","1.000","9.76","0","9.76","97.56","50.00","9.76","0","9.76","50.00"
"589","Steven Lorentz","CAR","C","45","4.1166666666667","0.091481481481481","14.57","29.15","33.33","14.57","14.57","50.00","14.57","0","100.00","0","0","-","1.5","0.16","90.34","14.57","0","100.00","14.57","0","100.00","0","0","-","0","0","-","0","0","-","0","42.11","0.00","0","0","-","0.00","-","0.00","87.45","29.15","14.57","102.02","85.71","102.02","29.15","29.15","77.78"
"452","Jake Virtanen","VAN","R","38","22.75","0.59868421052632","73.85","29.01","71.79","60.66","26.37","69.70","47.47","26.37","64.29","5.27","2.64","66.67","5.25","1.65","76.08","39.56","21.1","65.22","5.27","5.27","50.00","2.64","0","100.00","45.71","21.1","68.42","0","3.52","0.00","45.71","7.62","85.71","3.81","0","100.00","11.11","90.00","1.011","21.1","13.19","2.64","71.21","88.89","31.65","13.19","5.27","85.71"
"373","Michael Raffl","PHI, WSH","L","44","12.6","0.28636363636364","71.43","28.57","71.43","66.67","23.81","73.68","38.1","23.81","61.54","0","0","-","6.37","0.77","89.16","33.33","4.76","87.50","23.81","4.76","83.33","0","0","-","12.7","0","100.00","0","0","-","48.15","20.63","70.00","0","0","-","0.00","100.00","1.000","19.05","28.57","9.52","71.43","66.67","28.57","38.1","9.52","75.00"
"507","Jake Evans","MTL","C","47","6.5166666666667","0.1386524822695","36.83","27.62","57.14","18.41","27.62","40.00","0","18.41","0.00","0","0","-","0.58","2.01","22.49","9.21","18.41","33.33","0","18.41","0.00","0","0","-","12.28","0","100.00","0","0","-","39.9","13.3","75.00","0","0","-","-","100.00","1.00","18.41","9.21","0","119.69","100.00","27.62","9.21","0","100.00"
"381","Connor Clifton","BOS","D","44","4.35","0.098863636363636","68.97","27.59","71.43","68.97","13.79","83.33","55.17","13.79","80.00","13.79","0","100.00","4.05","0.55","88.10","41.38","0","100.00","27.59","0","100.00","13.79","0","100.00","18.39","0","100.00","0","0","-","39.85","39.85","50.00","0","0","-","25.00","100.00","1.250","96.55","27.59","0","110.34","100.00","110.34","41.38","0","100.00"
"566","Austin Czarnik","NYI","C","4","6.55","1.6375","73.28","27.48","72.73","54.96","27.48","66.67","36.64","18.32","66.67","0","0","-","3.65","1.24","74.72","27.48","9.16","75.00","18.32","9.16","66.67","0","0","-","12.21","0","100.00","0","0","-","66.16","13.23","83.33","0","0","-","0.00","100.00","1.000","27.48","0","0","36.64","100.00","27.48","0","0","100.00"
"710","Henri Jokiharju","BUF","D","46","6.6","0.14347826086957","18.18","27.27","40.00","18.18","18.18","50.00","0","18.18","0.00","0","9.09","0.00","1.89","4.35","30.31","9.09","9.09","50.00","9.09","0","100.00","0","0","-","0","12.12","0.00","0","0","-","13.13","0","100.00","0","0","-","-","50.00","0.50","18.18","36.36","9.09","127.27","66.67","36.36","36.36","9.09","80.00"
"554","Kyle Capobianco","ARI","D","2","4.45","2.225","40.45","26.97","60.00","13.48","26.97","33.33","13.48","13.48","50.00","0","0","-","0.66","2.9","18.56","0","26.97","0.00","0","26.97","0.00","0","0","-","0","0","-","0","0","-","58.43","0","100.00","0","0","-","0.00","100.00","1.000","26.97","13.48","0","40.45","100.00","53.93","13.48","13.48","80.00"
"641","Dennis Cholowski","DET","D","16","26.866666666667","1.6791666666667","44.67","26.8","62.50","37.97","26.8","58.62","31.27","22.33","58.33","0","0","-","3.82","2.87","57.16","26.8","17.87","60.00","11.17","6.7","62.50","0","0","-","20.84","14.89","58.33","0","0","-","25.81","6.45","80.00","0","0","-","0.00","100.00","1.000","15.63","8.93","0","31.27","100.00","31.27","8.93","2.23","93.33"
"803","Bowen Byram","COL","D","19","13.616666666667","0.71666666666667","52.88","26.44","66.67","30.84","26.44","53.85","22.03","26.44","45.45","4.41","4.41","50.00","2.64","1.45","64.54","30.84","17.63","63.64","4.41","8.81","33.33","4.41","0","100.00","35.25","11.75","75.00","0","5.88","0.00","25.46","0","100.00","0","0","-","20.00","83.33","1.033","26.44","0","8.81","57.28","75.00","35.25","8.81","17.63","66.67"
"43","Andrew Cogliano","DAL","C","54","6.8166666666667","0.12623456790123","26.41","26.41","50.00","17.6","26.41","40.00","17.6","26.41","40.00","0","0","-","0.81","1.27","38.92","8.8","17.6","33.33","0","0","-","0","0","-","11.74","23.47","33.33","0","0","-","25.43","12.71","66.67","0","0","-","0.00","100.00","1.000","44.01","8.8","17.6","184.84","71.43","52.81","17.6","17.6","75.00"
"576","Christian Wolanin","L.A, OTT","D","18","20.5","1.1388888888889","70.24","26.34","72.73","52.68","20.49","72.00","43.9","20.49","68.18","0","2.93","0.00","3.81","1.04","78.49","29.27","11.71","71.43","14.63","0","100.00","0","0","-","19.51","15.61","55.56","0","3.9","0.00","54.96","12.68","81.25","0","0","-","0.00","85.71","0.857","23.41","14.63","2.93","40.98","88.89","43.9","17.56","2.93","93.75"
"176","Sami Vatanen","DAL, N.J","D","39","9.2","0.23589743589744","58.7","26.09","69.23","32.61","13.04","71.43","26.09","13.04","66.67","0","0","-","2.09","0.68","75.44","32.61","13.04","71.43","0","6.52","0.00","0","0","-","43.48","8.7","83.33","0","0","-","37.68","9.42","80.00","0","0","-","0.00","100.00","1.000","26.09","32.61","0","52.17","100.00","32.61","32.61","0","100.00"
"316","Stefan Matteau","CBJ","C","18","2.3","0.12777777777778","78.26","26.09","75.00","78.26","0","100.00","52.17","0","100.00","0","0","-","3.31","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","113.04","37.68","75.00","0","0","-","0.00","-","0.00","26.09","26.09","0","104.35","100.00","26.09","26.09","0","100.00"
"547","Nicolas Roy","VGK","C","50","18.533333333333","0.37066666666667","106.83","25.9","80.49","71.22","16.19","81.48","58.27","16.19","78.26","0","0","-","4.61","0.78","85.52","45.32","9.71","82.35","12.95","6.47","66.67","0","0","-","43.17","4.32","90.91","0","0","-","79.5","14.03","85.00","0","0","-","0.00","100.00","1.000","22.66","9.71","0","64.75","100.00","32.37","12.95","6.47","83.33"
"574","Kevin Stenlund","CBJ","C","32","32.966666666667","1.0302083333333","60.06","25.48","70.21","50.96","20.02","71.79","41.86","18.2","69.70","1.82","1.82","50.00","4.26","2.03","67.77","32.76","16.38","66.67","9.1","12.74","41.67","1.82","0","100.00","31.55","4.85","86.67","0","2.43","0.00","36.8","10.52","77.78","0","0","-","4.35","90.00","0.943","16.38","5.46","0","58.24","100.00","27.3","10.92","5.46","83.33"
"209","Derek Forbort","WPG","D","56","9.4333333333333","0.16845238095238","38.16","25.44","60.00","25.44","19.08","57.14","25.44","0","100.00","0","0","-","1.26","1.08","53.84","19.08","6.36","75.00","6.36","0","100.00","0","0","-","16.96","8.48","66.67","0","0","-","18.37","27.56","40.00","0","0","-","0.00","-","0.00","50.88","25.44","0","146.29","100.00","76.33","25.44","12.72","85.71"
"82","Paul Byron","MTL","L","46","4.7333333333333","0.10289855072464","0","25.35","0.00","0","25.35","0.00","0","12.68","0.00","0","0","-","0","1.48","0.00","0","12.68","0.00","0","12.68","0.00","0","0","-","0","0","-","0","0","-","0","18.31","0.00","0","0","-","-","100.00","1.00","12.68","25.35","0","177.46","100.00","12.68","25.35","0","100.00"
"475","Nicolas Aube-Kubel","PHI","R","50","9.4666666666667","0.18933333333333","76.06","25.35","75.00","50.7","25.35","66.67","19.01","19.01","50.00","6.34","0","100.00","3.58","2.13","62.64","19.01","19.01","50.00","12.68","19.01","40.00","6.34","0","100.00","8.45","0","100.00","0","0","-","73.24","9.15","88.89","0","0","-","33.33","100.00","1.333","25.35","19.01","6.34","88.73","80.00","44.37","19.01","6.34","87.50"
"610","Libor Hajek","NYR","D","44","4.7333333333333","0.10757575757576","25.35","25.35","50.00","12.68","25.35","33.33","12.68","12.68","50.00","0","0","-","0.82","0.6","57.57","12.68","12.68","50.00","0","0","-","0","0","-","16.9","16.9","50.00","0","0","-","18.31","0","100.00","0","0","-","0.00","100.00","1.000","50.7","12.68","0","76.06","100.00","88.73","50.7","0","100.00"
"676","Zack MacEwen","VAN","C","34","4.7333333333333","0.13921568627451","76.06","25.35","75.00","50.7","25.35","66.67","50.7","25.35","66.67","0","12.68","0.00","2.38","1.29","64.84","12.68","12.68","50.00","0","12.68","0.00","0","12.68","0.00","16.9","0","100.00","0","0","-","91.55","18.31","83.33","0","0","-","0.00","50.00","0.500","38.03","12.68","12.68","50.7","75.00","63.38","12.68","12.68","83.33"
"796","Nico Sturm","MIN","C","50","2.3833333333333","0.047666666666667","25.17","25.17","50.00","25.17","25.17","50.00","25.17","25.17","50.00","0","0","-","0.94","0.01","98.92","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","36.36","0","100.00","0","0","-","0.00","100.00","1.000","75.52","0","25.17","125.87","75.00","75.52","0","25.17","75.00"
"451","Michael Dal Colle","NYI","L","26","4.8","0.18461538461538","62.5","25","71.43","37.5","12.5","75.00","37.5","12.5","75.00","0","0","-","2.81","0.22","92.72","12.5","0","100.00","0","0","-","0","0","-","16.67","0","100.00","0","0","-","72.22","18.06","80.00","0","0","-","0.00","100.00","1.000","25","0","0","75","100.00","50","0","0","100.00"
"748","Zach Whitecloud","VGK","D","51","2.4","0.047058823529412","125","25","83.33","75","25","75.00","25","25","50.00","0","0","-","4.46","1.31","77.34","50","0","100.00","25","0","100.00","0","0","-","33.33","0","100.00","0","0","-","72.22","36.11","66.67","0","0","-","0.00","100.00","1.000","25","0","0","225","100.00","25","0","0","100.00"
"629","Tyson Jost","COL","C","54","16.883333333333","0.31265432098765","71.08","24.88","74.07","49.75","17.77","73.68","31.98","10.66","75.00","0","0","-","3.13","0.91","77.51","35.54","17.77","66.67","10.66","14.22","42.86","0","0","-","33.17","4.74","87.50","0","0","-","51.33","10.27","83.33","0","0","-","0.00","100.00","1.000","31.98","7.11","3.55","85.29","90.00","42.65","14.22","3.55","92.31"
"175","Marcus Foligno","MIN","L","39","12.066666666667","0.30940170940171","44.75","24.86","64.29","34.81","24.86","58.33","24.86","9.94","71.43","0","0","-","1.84","1.65","52.67","9.94","19.89","33.33","4.97","14.92","25.00","0","0","-","6.63","6.63","50.00","0","0","-","50.28","7.18","87.50","0","0","-","0.00","100.00","1.000","34.81","14.92","0","74.59","100.00","39.78","14.92","14.92","72.73"
"577","Alexandre Carrier","NSH","D","19","7.2833333333333","0.38333333333333","49.43","24.71","66.67","32.95","24.71","57.14","24.71","16.48","60.00","16.48","0","100.00","3.97","0.85","82.30","16.48","8.24","66.67","8.24","8.24","50.00","8.24","0","100.00","10.98","0","100.00","0","0","-","35.7","0","100.00","0","0","-","66.67","100.00","1.667","8.24","0","8.24","90.62","50.00","16.48","0","8.24","66.67"
