"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"339","Filip Forsberg","NSH","L","43","1.4","0.032558139534884","85.71","85.71","50.00","85.71","42.86","66.67","85.71","42.86","66.67","0","42.86","0.00","2.07","9.48","17.92","42.86","42.86","50.00","42.86","0","100.00","0","0","-","0","57.14","0.00","0","0","-","61.9","0","100.00","0","0","-","0.00","0.00","0.000","0","0","42.86","214.29","0.00","0","0","42.86","0.00"
"532","Vince Dunn","SEA, STL","D","46","4.2","0.091304347826087","28.57","85.71","25.00","28.57","57.14","33.33","28.57","42.86","40.00","0","0","-","1.12","11.66","8.73","28.57","57.14","33.33","14.29","42.86","25.00","0","0","-","19.05","19.05","50.00","0","0","-","0","41.27","0.00","0","0","-","0.00","100.00","1.000","14.29","28.57","71.43","100","16.67","14.29","42.86","71.43","16.67"
"73","Nicklas Backstrom","WSH","C","55","17.516666666667","0.31848484848485","3.43","85.63","3.85","0","65.08","0.00","0","54.8","0.00","0","10.28","0.00","0","6.04","0.00","0","51.38","0.00","0","23.98","0.00","0","6.85","0.00","0","36.54","0.00","0","4.57","0.00","4.95","49.48","9.09","0","0","-","-","81.25","0.81","0","3.43","82.21","89.06","0.00","0","6.85","95.91","0.00"
"689","Kailer Yamamoto","EDM","R","57","49.166666666667","0.8625730994152","19.53","85.42","18.60","18.31","54.92","25.00","14.64","41.49","26.09","1.22","6.1","16.67","0.69","4.84","12.45","10.98","43.93","20.00","6.1","14.64","29.41","1.22","0","100.00","6.51","39.05","14.29","0","4.88","0.00","1.76","59.93","2.86","0","3.53","0.00","8.33","85.29","0.936","2.44","2.44","26.85","64.68","8.33","3.66","3.66","37.83","8.82"
"308","Vladislav Namestnikov","DET","C","57","101.2","1.7754385964912","10.08","85.38","10.56","10.08","62.85","13.82","8.3","43.87","15.91","0","7.11","0.00","0.64","5.41","10.63","4.15","46.84","8.14","2.37","16.6","12.50","0","3.56","0.00","2.37","40.32","5.56","0","3.16","0.00","2.57","55.67","4.41","0","1.71","0.00","0.00","83.78","0.838","0.59","5.34","28.46","56.92","2.04","1.78","6.52","34.98","4.84"
"728","Cale Makar","COL","D","48","42.866666666667","0.89305555555556","15.4","85.38","15.28","14","61.59","18.52","9.8","43.39","18.42","0","1.4","0.00","0.7","4.63","13.08","8.4","34.99","19.35","2.8","11.2","20.00","0","1.4","0.00","7.47","31.73","19.05","0","0","-","2.02","72.78","2.70","0","0","-","0.00","96.77","0.968","0","5.6","41.99","53.19","0.00","1.4","11.2","54.59","2.50"
"244","Anthony Bitetto","NYR","D","14","7.7333333333333","0.55238095238095","15.52","85.34","15.38","7.76","54.31","12.50","7.76","46.55","14.29","0","7.76","0.00","0","3.88","0.08","7.76","38.79","16.67","0","7.76","0.00","0","7.76","0.00","10.34","41.38","20.00","0","0","-","0","67.24","0.00","0","0","-","0.00","83.33","0.833","15.52","0","31.03","85.34","33.33","15.52","7.76","46.55","25.00"
"626","Rasmus Asplund","BUF","C","32","25.333333333333","0.79166666666667","14.21","85.26","14.29","9.47","66.32","12.50","4.74","54.47","8.00","0","7.11","0.00","0.49","5.18","8.72","4.74","42.63","10.00","0","16.58","0.00","0","4.74","0.00","6.32","34.74","15.38","0","0","-","10.26","61.58","14.29","0","3.42","0.00","0.00","86.96","0.870","0","4.74","40.26","56.84","0.00","0","4.74","45","0.00"
"352","Jimmy Vesey","N.J, TOR, VAN","L","53","62.7","1.1830188679245","12.44","85.17","12.75","10.53","63.16","14.29","10.53","45.93","18.64","0.96","6.7","12.50","0.44","5.71","7.09","5.74","51.67","10.00","2.87","21.05","12.00","0","4.78","0.00","3.83","40.83","8.57","1.28","2.55","33.33","1.38","44.23","3.03","0","0","-","9.09","85.42","0.945","3.83","6.7","28.71","61.24","11.76","3.83","9.57","37.32","9.30"
"191","Nick Jensen","WSH","D","57","150.26666666667","2.6362573099415","13.18","85.05","13.41","11.98","66.28","15.31","9.98","43.12","18.80","0.8","5.99","11.76","0.78","6.62","10.50","5.19","47.52","9.85","2.8","25.16","10.00","0.8","3.59","18.18","3.19","29.81","9.68","0","2.13","0.00","7.5","50.75","12.87","0","1.15","0.00","8.00","86.11","0.941","0","5.19","43.12","26.75","0.00","0.4","11.58","56.7","0.70"
"267","Vincent Trocheck","CAR","C","50","51.55","1.031","16.29","84.97","16.09","13.97","65.18","17.65","11.64","45.39","20.41","0","5.82","0.00","0.96","6.78","12.43","6.98","43.06","13.95","4.66","25.61","15.38","0","4.66","0.00","3.1","23.28","11.76","0","1.55","0.00","1.68","55.48","2.94","0","0","-","0.00","87.18","0.872","0","3.49","108.24","30.26","0.00","3.49","3.49","135.01","2.52"
"577","Gabriel Carlsson","CBJ","D","14","7.7833333333333","0.55595238095238","0","84.8","0.00","0","69.38","0.00","0","30.84","0.00","0","7.71","0.00","0","5.1","0.00","0","61.67","0.00","0","0","-","0","0","-","0","82.23","0.00","0","10.28","0.00","0","33.4","0.00","0","0","-","-","75.00","0.75","0","7.71","0","53.96","-","0","7.71","7.71","0.00"
"662","Tage Thompson","BUF","R","42","1.4166666666667","0.033730158730159","0","84.71","0.00","0","84.71","0.00","0","42.35","0.00","0","42.35","0.00","0","6.49","0.00","0","42.35","0.00","0","0","-","0","0","-","0","56.47","0.00","0","0","-","0","61.18","0.00","0","61.18","0.00","-","0.00","0.00","0","0","0","127.06","-","0","0","0","-"
"696","Michael Rasmussen","DET","C","44","35.45","0.80568181818182","18.62","84.63","18.03","16.93","62.62","21.28","15.23","52.47","22.50","0","5.08","0.00","0.84","5.44","13.43","5.08","42.31","10.71","3.39","18.62","15.38","0","0","-","2.26","31.59","6.67","0","6.77","0.00","4.89","58.67","7.69","0","0","-","0.00","90.32","0.903","0","8.46","30.47","64.32","0.00","0","11.85","33.85","0.00"
"184","Nicolas Deslauriers","ANA","L","54","17.016666666667","0.31512345679012","14.1","84.62","14.29","10.58","63.47","14.29","7.05","56.42","11.11","0","7.05","0.00","0.71","4.83","12.81","7.05","42.31","14.29","3.53","7.05","33.33","0","3.53","0.00","4.7","47.01","9.09","0","0","-","10.19","56.02","15.38","0","5.09","0.00","0.00","87.50","0.875","3.53","0","10.58","116.36","25.00","3.53","3.53","10.58","25.00"
"609","Jalen Chatfield","VAN","D","18","14.2","0.78888888888889","12.68","84.51","13.04","12.68","76.06","14.29","12.68","63.38","16.67","0","4.23","0.00","0.29","5.9","4.73","4.23","46.48","8.33","0","12.68","0.00","0","0","-","5.63","45.07","11.11","0","5.63","0.00","6.1","54.93","10.00","0","0","-","0.00","93.33","0.933","0","0","25.35","76.06","0.00","0","0","46.48","0.00"
"225","Zach Hyman","EDM, TOR","L","48","95.866666666667","1.9972222222222","15.02","84.49","15.09","13.14","65.72","16.67","11.89","49.44","19.39","0.63","9.39","6.25","0.78","5.91","11.63","8.76","48.82","15.22","3.76","17.52","17.65","0","4.38","0.00","6.68","41.72","13.79","0.83","3.34","20.00","2.71","50.63","5.08","0","3.62","0.00","5.26","81.01","0.863","1.25","6.26","42.56","30.04","2.86","1.88","8.14","65.09","2.80"
"658","Jesper Bratt","N.J","L","49","19.9","0.40612244897959","12.06","84.42","12.50","12.06","60.3","16.67","6.03","51.26","10.53","3.02","18.09","14.29","0.69","6.59","9.44","6.03","57.29","9.52","3.02","33.17","8.33","3.02","18.09","14.29","4.02","32.16","11.11","0","0","-","4.36","34.84","11.11","0","0","-","50.00","64.71","1.147","3.02","15.08","21.11","84.42","12.50","3.02","21.11","18.09","14.29"
"740","Gustav Lindstrom","DET","D","17","31.283333333333","1.8401960784314","13.43","84.39","13.73","9.59","53.7","15.15","7.67","36.44","17.39","0","3.84","0.00","0.85","4.6","15.63","7.67","46.03","14.29","3.84","15.34","20.00","0","0","-","5.11","40.92","11.11","0","5.11","0.00","0","52.64","0.00","0","0","-","0.00","89.47","0.895","1.92","3.84","19.18","44.11","9.09","3.84","3.84","28.77","11.76"
"751","Alexander True","S.J","C","7","4.9833333333333","0.71190476190476","12.04","84.28","12.50","12.04","60.2","16.67","0","36.12","0.00","0","0","-","1.97","6.46","23.35","12.04","72.24","14.29","12.04","24.08","33.33","0","0","-","0","64.21","0.00","0","0","-","0","17.39","0.00","0","0","-","-","100.00","1.00","0","0","48.16","60.2","0.00","12.04","12.04","60.2","16.67"
"711","Nick Suzuki","MTL","C","61","49.883333333333","0.81775956284153","26.46","84.2","23.91","24.06","72.17","25.00","15.64","58.94","20.97","2.41","4.81","33.33","0.93","6.86","11.97","10.83","46.91","18.75","3.61","18.04","16.67","1.2","1.2","50.00","9.62","38.49","20.00","1.6","0","100.00","19.11","52.12","26.83","0","3.47","0.00","15.38","91.84","1.072","0","4.81","46.91","63.75","0.00","1.2","8.42","56.53","2.08"
"739","Jan Rutta","T.B","D","39","52.016666666667","1.3337606837607","13.84","84.2","14.12","12.69","66.9","15.94","8.07","46.14","14.89","2.31","6.92","25.00","1.07","6.23","14.67","10.38","49.6","17.31","3.46","20.76","14.29","1.15","4.61","20.00","9.23","38.45","19.35","1.54","1.54","50.00","3.33","46.65","6.67","0","1.67","0.00","28.57","85.00","1.136","1.15","2.31","40.37","43.83","2.78","2.31","4.61","48.45","4.55"
"198","Matt Irwin","BUF","D","24","46.35","1.93125","10.36","84.14","10.96","6.47","63.43","9.26","5.18","49.19","9.52","1.29","7.77","14.29","0.29","5.96","4.58","1.29","41.42","3.03","0","16.83","0.00","0","3.88","0.00","1.73","32.79","5.00","0","1.73","0.00","7.48","57.96","11.43","1.87","3.74","33.33","25.00","84.21","1.092","0","3.88","33.66","31.07","0.00","0","6.47","46.6","0.00"
"398","John Hayden","ARI, BUF","C","30","20.7","0.69","17.39","84.06","17.14","8.7","60.87","12.50","8.7","43.48","16.67","0","2.9","0.00","0.44","6.78","6.14","5.8","34.78","14.29","2.9","17.39","14.29","0","2.9","0.00","3.86","23.19","14.29","0","0","-","8.37","66.99","11.11","0","0","-","0.00","93.33","0.933","5.8","2.9","8.7","89.86","40.00","11.59","5.8","14.49","44.44"
"440","Ryan Pulock","NYI","D","60","86.383333333333","1.4397222222222","14.59","84.04","14.79","13.2","61.12","17.76","9.72","41.67","18.92","0.69","6.25","10.00","1","5.42","15.55","9.03","43.76","17.11","5.56","16.67","25.00","0.69","2.08","25.00","4.63","36.12","11.36","0","2.78","0.00","3.01","57.19","5.00","0","3.01","0.00","7.14","85.00","0.921","1.39","8.33","22.23","53.48","5.88","5.56","11.11","27.78","16.67"
"673","Brandon Hagel","CHI","L","57","43.616666666667","0.76520467836257","20.63","83.91","19.74","20.63","66.03","23.81","19.26","52.27","26.92","2.75","9.63","22.22","2.23","6.55","25.39","16.51","49.52","25.00","12.38","20.63","37.50","1.38","5.5","20.00","5.5","38.52","12.50","1.83","1.83","50.00","0","47.69","0.00","0","3.97","0.00","14.29","81.58","0.959","2.75","1.38","15.13","83.91","15.38","4.13","1.38","19.26","17.65"
"548","Mathew Barzal","NYI","C","59","3.5833333333333","0.060734463276836","50.23","83.72","37.50","50.23","50.23","50.00","16.74","33.49","33.33","0","0","-","2.99","3.17","48.54","33.49","66.98","33.33","16.74","0","100.00","0","0","-","22.33","89.3","20.00","0","0","-","24.19","24.19","50.00","0","0","-","0.00","100.00","1.000","0","0","16.74","117.21","0.00","0","0","33.49","0.00"
"576","Dennis Gilbert","COL","D","3","2.15","0.71666666666667","0","83.72","0.00","0","83.72","0.00","0","83.72","0.00","0","0","-","0","9.3","0.00","0","55.81","0.00","0","55.81","0.00","0","0","-","0","0","-","0","0","-","0","40.31","0.00","0","0","-","-","100.00","1.00","0","27.91","55.81","55.81","0.00","0","27.91","55.81","0.00"
"816","Nicholas Robertson","TOR","L","6","0.71666666666667","0.11944444444444","0","83.72","0.00","0","83.72","0.00","0","83.72","0.00","0","83.72","0.00","0","21.44","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","0.00","0.00","0","0","0","167.44","-","0","0","0","-"
"334","Tom Wilson","WSH","R","51","80.333333333333","1.5751633986928","17.18","83.65","17.04","14.94","63.49","19.05","11.95","43.32","21.62","0.75","4.48","14.29","0.97","5.66","14.60","5.23","39.59","11.67","4.48","18.67","19.35","0.75","2.24","25.00","1","27.88","3.45","0","1.99","0.00","7.55","60.41","11.11","0","1.08","0.00","6.25","89.66","0.959","0.75","3.73","23.9","68.71","3.03","1.49","7.47","27.63","5.13"
"470","Kevin Fiala","MIN","L","53","23.716666666667","0.44748427672956","15.18","83.49","15.38","12.65","63.25","16.67","5.06","55.66","8.33","0","2.53","0.00","1.41","5.29","21.11","5.06","30.36","14.29","2.53","12.65","16.67","0","0","-","3.37","23.61","12.50","0","3.37","0.00","14.62","69.43","17.39","0","0","-","0.00","95.45","0.955","2.53","5.06","20.24","91.08","11.11","5.06","5.06","25.3","16.67"
"107","Carl Hagelin","WSH","L","60","152.56666666667","2.5427777777778","11.4","83.37","12.03","9.44","63.71","12.90","6.29","40.9","13.33","0.39","6.69","5.56","0.65","6.65","8.95","5.11","44.83","10.24","2.36","24.38","8.82","0.39","3.54","10.00","3.67","27.27","11.86","0","2.62","0.00","5.68","52.83","9.71","0","1.7","0.00","6.25","83.65","0.899","0.79","5.11","46.41","32.25","1.67","1.18","9.05","60.96","1.90"
"1","Zdeno Chara","NYI, WSH","D","59","157.01666666667","2.6612994350282","10.7","83.3","11.38","9.17","65.73","12.24","7.64","45.86","14.29","0.38","6.88","5.26","0.34","6.59","4.91","2.29","47.38","4.62","0.76","24.46","3.03","0.38","3.82","9.09","2.04","30.57","6.25","0","2.55","0.00","7.73","50.23","13.33","0","1.66","0.00","5.00","85.00","0.900","0","4.97","39.74","24.84","0.00","0.38","10.32","54.26","0.70"
"158","Evander Kane","S.J","L","56","100.86666666667","1.8011904761905","22.6","83.28","21.35","18.44","67.22","21.53","17.25","47.59","26.61","2.97","5.35","35.71","1.15","5.73","16.65","8.92","44.02","16.85","5.35","16.66","24.32","2.38","2.97","44.44","4.76","36.48","11.54","0.79","2.38","25.00","6.87","52.41","11.59","0","0.86","0.00","17.24","88.75","1.060","1.19","4.76","32.72","55.92","3.51","1.19","8.33","45.21","2.56"
"295","Ryan Strome","NYR","C","58","51.883333333333","0.89454022988506","10.41","83.26","11.11","10.41","61.29","14.52","9.25","47.41","16.33","2.31","6.94","25.00","0.8","5.5","12.77","6.94","37.01","15.79","4.63","9.25","33.33","1.16","0","100.00","3.08","37.01","7.69","1.54","9.25","14.29","3.34","63.48","5.00","0","0","-","25.00","85.37","1.104","3.47","9.25","24.29","91.36","12.50","6.94","15.03","32.38","17.65"
"94","Colton Sceviour","EDM, PIT","C, R","48","59.116666666667","1.2315972222222","12.18","83.23","12.77","11.16","63.94","14.86","11.16","42.63","20.75","1.01","7.1","12.50","0.45","5.28","7.80","4.06","37.55","9.76","2.03","14.21","12.50","0","2.03","0.00","2.71","31.12","8.00","1.35","1.35","50.00","2.93","65.97","4.26","0","5.86","0.00","9.09","83.33","0.924","1.01","5.07","23.34","69.02","4.17","3.04","9.13","27.4","10.00"
"141","Cam Atkinson","CBJ, PHI","R","59","105.33333333333","1.7853107344633","18.23","83.16","17.98","17.66","60.95","22.46","16.52","42.15","28.16","1.71","5.13","25.00","1.05","5.34","16.49","10.82","38.16","22.09","5.13","12.53","29.03","0","2.28","0.00","7.59","34.18","18.18","1.52","3.04","33.33","7.41","60.06","10.98","0.82","0.82","50.00","10.34","87.84","0.982","0","12.53","36.46","45","0.00","1.14","14.81","50.7","2.20"
"63","Kyle Okposo","BUF","R","39","45.483333333333","1.1662393162393","19.79","83.11","19.23","18.47","63.32","22.58","17.15","40.89","29.55","2.64","5.28","33.33","1.35","4.89","21.67","9.23","38.26","19.44","6.6","13.19","33.33","1.32","1.32","50.00","3.52","33.42","9.52","0","3.52","0.00","3.81","64.79","5.56","1.91","1.91","50.00","15.38","87.10","1.025","0","5.28","36.94","40.89","0.00","2.64","5.28","43.53","5.71"
"357","Teddy Blueger","PIT","C","47","97.716666666667","2.0790780141844","17.19","82.89","17.18","16.58","62.63","20.93","14.12","50.35","21.90","2.46","7.98","23.53","1.17","5.63","17.24","9.21","39.91","18.75","4.91","17.81","21.62","1.23","4.3","22.22","5.73","29.47","16.28","1.64","3.27","33.33","6.21","58.54","9.59","0","1.77","0.00","17.39","84.15","1.015","1.23","8.6","52.81","42.98","2.27","3.07","10.44","63.24","4.63"
"194","Brenden Dillon","WPG, WSH","D","60","110.98333333333","1.8497222222222","15.14","82.72","15.47","13.52","58.93","18.66","10.27","36.22","22.09","0.54","5.41","9.09","0.88","5.18","14.47","5.95","40.55","12.79","4.32","20.54","17.39","0.54","3.24","14.29","2.16","26.67","7.50","0","2.16","0.00","4.69","59.35","7.32","0","0.78","0.00","5.26","85.07","0.903","0.54","3.78","24.33","51.36","2.17","2.16","7.57","33.52","6.06"
"761","Joel Farabee","PHI","L","58","83.466666666667","1.4390804597701","17.97","82.67","17.86","15.81","66.85","19.13","12.94","49.6","20.69","0","5.75","0.00","0.61","6.06","9.09","5.75","41.69","12.12","0","24.44","0.00","0","2.88","0.00","7.67","23","25.00","0","0.96","0.00","6.23","57.11","9.84","0","3.12","0.00","0.00","88.41","0.884","0.72","10.78","43.85","50.32","1.61","2.16","12.94","53.19","3.90"
"681","Mathieu Olivier","NSH","R","30","12.35","0.41166666666667","0","82.59","0.00","0","53.44","0.00","0","38.87","0.00","0","9.72","0.00","0","4.54","0.00","0","34.01","0.00","0","9.72","0.00","0","4.86","0.00","0","32.39","0.00","0","6.48","0.00","0","56.14","0.00","0","0","-","-","75.00","0.75","0","9.72","4.86","111.74","0.00","0","14.57","4.86","0.00"
"690","Nicolas Hague","VGK","D","56","48.8","0.87142857142857","23.36","82.38","22.09","19.67","57.79","25.40","18.44","40.57","31.25","1.23","6.15","16.67","0.95","5.2","15.39","9.84","43.03","18.60","3.69","14.75","20.00","1.23","3.69","25.00","8.2","37.7","17.86","0","1.64","0.00","8.88","51.5","14.71","0","1.78","0.00","6.67","84.85","0.915","0","0","13.52","68.85","0.00","4.92","2.46","17.21","22.22"
"30","Blake Wheeler","WPG","R","52","8.75","0.16826923076923","6.86","82.29","7.69","6.86","54.86","11.11","6.86","48","12.50","0","13.71","0.00","0.11","9.62","1.11","0","34.29","0.00","0","34.29","0.00","0","13.71","0.00","0","0","-","0","0","-","9.9","69.33","12.50","0","0","-","0.00","71.43","0.714","13.71","6.86","48","102.86","22.22","13.71","27.43","54.86","20.00"
"388","Andreas Johnsson","N.J","L","53","21.9","0.41320754716981","16.44","82.19","16.67","13.7","65.75","17.24","10.96","52.05","17.39","0","16.44","0.00","0.46","5.66","7.51","0","49.32","0.00","0","27.4","0.00","0","10.96","0.00","0","29.22","0.00","0","3.65","0.00","11.87","47.49","20.00","0","3.96","0.00","0.00","68.42","0.684","0","8.22","13.7","82.19","0.00","2.74","8.22","13.7","16.67"
"348","Mackenzie MacEachern","STL","L","21","19.716666666667","0.93888888888889","18.26","82.16","18.18","18.26","63.91","22.22","18.26","45.65","28.57","3.04","9.13","25.00","0.61","6.21","8.93","3.04","45.65","6.25","3.04","21.3","12.50","3.04","6.09","33.33","0","32.46","0.00","0","0","-","8.79","52.75","14.29","0","4.4","0.00","16.67","80.00","0.967","0","12.17","9.13","88.25","0.00","0","18.26","9.13","0.00"
"640","Max Jones","ANA","L","48","36.733333333333","0.76527777777778","17.97","81.67","18.03","14.7","68.6","17.65","9.8","47.37","17.14","0","6.53","0.00","1.02","5.97","14.64","11.43","37.57","23.33","4.9","22.87","17.65","0","3.27","0.00","8.71","19.6","30.77","0","2.18","0.00","7.08","61.34","10.34","0","2.36","0.00","0.00","86.21","0.862","1.63","4.9","9.8","91.47","14.29","1.63","9.8","14.7","10.00"
"578","John Marino","PIT","D","56","103.1","1.8410714285714","19.2","81.47","19.08","15.71","68.09","18.75","12.22","49.47","19.81","1.75","6.98","20.00","0.75","6.18","10.80","7.57","41.32","15.48","4.07","21.53","15.91","0.58","5.24","10.00","4.66","26.38","15.00","1.55","0.78","66.67","8.41","55.48","13.16","0","1.68","0.00","14.29","85.88","1.002","1.16","7.57","35.5","43.06","3.17","4.66","12.22","47.72","8.89"
"583","Evan Rodrigues","PIT","C","39","19.916666666667","0.51068376068376","15.06","81.34","15.63","12.05","72.3","14.29","9.04","51.21","15.00","0","9.04","0.00","0.51","5.37","8.71","3.01","33.14","8.33","0","18.08","0.00","0","6.03","0.00","4.02","20.08","16.67","0","4.02","0.00","17.41","69.62","20.00","0","0","-","0.00","82.35","0.824","0","6.03","39.16","57.24","0.00","0","6.03","39.16","0.00"
